,CollectionDate,ZIPCODE,AnalyticalResultValue
0,2013,48045,0.095
1,2013,48047,0.07683333333333335
2,2013,48089,0.1095
3,2013,48093,0.1095
4,2013,48098,0.1375
5,2013,48101,0.08683333333333336
6,2013,48103,0.23
7,2013,48111,0.0965
8,2013,48116,0.2225
9,2013,48117,0.22550000000000003
10,2013,48125,0.10012499999999999
11,2013,48131,0.22550000000000003
12,2013,48134,0.13774999999999998
13,2013,48140,0.22550000000000003
14,2013,48145,0.22550000000000003
15,2013,48159,0.22550000000000003
16,2013,48161,0.22550000000000003
17,2013,48162,0.22550000000000003
18,2013,48164,0.18000000000000002
19,2013,48166,0.13774999999999998
20,2013,48168,0.11837500000000001
21,2013,48179,0.13774999999999998
22,2013,48180,0.09066666666666667
23,2013,48183,0.0795
24,2013,48188,0.138
25,2013,48192,0.094
26,2013,48193,0.11066666666666665
27,2013,48236,0.155
28,2013,48314,0.1275
29,2013,48327,0.03
30,2013,48328,0.03
31,2013,48329,0.03
32,2013,48336,0.15
33,2013,48346,0.03
34,2013,48439,0.11499999999999999
35,2013,48507,0.11499999999999999
36,2013,48532,0.09125
37,2013,48601,0.3
38,2013,48602,0.255
39,2013,48603,0.255
40,2013,48604,0.255
41,2013,48638,0.255
42,2013,48641,0.4
43,2013,48858,0.33599999999999997
44,2013,48917,0.155
45,2013,49002,0.12883333333333336
46,2013,49007,0.05883333333333333
47,2013,49022,0.185
48,2013,49085,0.23
49,2013,49201,0.1532
50,2013,49202,0.1532
51,2013,49203,0.1532
52,2013,49204,0.1532
53,2013,49221,0.2775
54,2013,49270,0.22550000000000003
55,2013,49315,0.214875
56,2013,49316,0.214875
57,2013,49348,0.214875
58,2013,49423,0.16625
59,2013,49428,0.19000000000000003
60,2013,49441,0.1875
61,2013,49442,0.1995714285714286
62,2013,49445,0.1995714285714286
63,2013,49457,0.1995714285714286
64,2013,49461,0.1995714285714286
65,2013,49506,0.17500000000000002
66,2013,49508,0.214875
67,2013,49509,0.24150000000000002
68,2013,49512,0.214875
69,2013,49525,0.4916666666666667
70,2013,49548,0.214875
71,2013,49707,0.09875
72,2013,49749,0.03
73,2013,49784,0.38691666666666663
74,2013,49788,0.38691666666666663
75,2013,49829,0.18574999999999997
76,2013,49855,0.057166666666666664
