,CollectionDate,ZIPCODE,AnalyticalResultValue
0,2013,48047,181.33333333333334
1,2013,48103,150.0
2,2013,48116,335.0
3,2013,48117,130.954375
4,2013,48131,130.954375
5,2013,48140,130.954375
6,2013,48145,130.954375
7,2013,48159,130.954375
8,2013,48161,130.954375
9,2013,48162,130.954375
10,2013,48176,200.56525
11,2013,48192,116.087
12,2013,48306,109.0
13,2013,48346,144.3181818181818
14,2013,48363,109.0
15,2013,48601,69.10000000000001
16,2013,48602,78.16225
17,2013,48603,78.16225
18,2013,48604,78.16225
19,2013,48638,78.16225
20,2013,48858,498.3333333333333
21,2013,48917,76.0
22,2013,49002,343.78489473684215
23,2013,49022,525.0
24,2013,49221,217.5
25,2013,49270,130.954375
26,2013,49315,141.44349999999997
27,2013,49316,141.44349999999997
28,2013,49348,141.44349999999997
29,2013,49423,163.12857142857143
30,2013,49428,149.5
31,2013,49441,256.25
32,2013,49442,182.40775
33,2013,49445,182.40775
34,2013,49457,182.40775
35,2013,49461,182.40775
36,2013,49506,102.0
37,2013,49508,141.44349999999997
38,2013,49509,144.07849999999996
39,2013,49512,141.44349999999997
40,2013,49548,141.44349999999997
41,2013,49707,118.375
42,2013,49855,23.819000000000003
