,CollectionDate,ZIPCODE,AnalyticalResultValue
111,2019,48009,12.32
112,2019,48021,13.295
113,2019,48030,14.25
114,2019,48035,9.8
115,2019,48036,9.8
116,2019,48038,9.8
117,2019,48054,27.55683333333333
118,2019,48060,14.490875
119,2019,48066,10.46
120,2019,48067,17.015
121,2019,48072,8.739999999999998
122,2019,48073,17.015
123,2019,48074,14.752333333333333
124,2019,48083,14.15
125,2019,48084,14.15
126,2019,48085,14.15
127,2019,48094,10.8825
128,2019,48095,10.8825
129,2019,48098,14.15
130,2019,48101,11.1
131,2019,48103,6.563
132,2019,48108,23.173000000000002
133,2019,48111,6.944
134,2019,48117,7.1295
135,2019,48120,14.81225
136,2019,48124,14.81225
137,2019,48126,14.81225
138,2019,48128,14.81225
139,2019,48131,7.315
140,2019,48134,6.944
141,2019,48140,7.315
142,2019,48159,7.315
143,2019,48161,7.315
144,2019,48162,16.581500000000002
145,2019,48164,6.944
146,2019,48166,21.214750000000002
147,2019,48170,13.738
148,2019,48174,6.944
149,2019,48176,23.173000000000002
150,2019,48178,9.2775
151,2019,48180,16.674500000000002
152,2019,48182,9.68
153,2019,48183,7.740499999999999
154,2019,48192,20.4045
155,2019,48193,14.107666666666667
156,2019,48195,9.8
157,2019,48197,12.500499999999999
158,2019,48198,12.500499999999999
159,2019,48201,15.849166666666667
160,2019,48202,15.849166666666667
161,2019,48203,16.33214285714286
162,2019,48204,15.849166666666667
163,2019,48205,15.849166666666667
164,2019,48206,15.849166666666667
165,2019,48207,15.849166666666667
166,2019,48209,15.849166666666667
167,2019,48210,15.849166666666667
168,2019,48211,15.849166666666667
169,2019,48212,16.035714285714285
170,2019,48213,15.849166666666667
171,2019,48214,15.849166666666667
172,2019,48215,15.849166666666667
173,2019,48216,15.849166666666667
174,2019,48217,15.849166666666667
175,2019,48219,15.849166666666667
176,2019,48221,15.849166666666667
177,2019,48223,15.849166666666667
178,2019,48224,15.849166666666667
179,2019,48226,15.849166666666667
180,2019,48227,15.849166666666667
181,2019,48228,15.849166666666667
182,2019,48230,9.642666666666667
183,2019,48234,15.849166666666667
184,2019,48235,15.849166666666667
185,2019,48236,14.607866666666666
186,2019,48238,15.849166666666667
187,2019,48239,15.849166666666667
188,2019,48243,15.849166666666667
189,2019,48323,10.21
190,2019,48331,17.856666666666666
191,2019,48332,17.856666666666666
192,2019,48333,17.856666666666666
193,2019,48334,17.856666666666666
194,2019,48335,17.856666666666666
195,2019,48336,17.856666666666666
196,2019,48340,11.86
197,2019,48341,11.86
198,2019,48342,11.86
199,2019,48343,11.86
200,2019,48346,3.5855
201,2019,48382,17.146666666666665
202,2019,48390,17.146666666666665
203,2019,48393,13.772111111111112
204,2019,48437,15.997499999999999
205,2019,48439,11.55
206,2019,48458,15.997499999999999
207,2019,48480,11.55
208,2019,48505,13.311100000000001
209,2019,48506,13.311100000000001
210,2019,48507,11.55
211,2019,48601,13.64
212,2019,48602,13.64
213,2019,48603,24.055125
214,2019,48604,13.64
215,2019,48605,13.64
216,2019,48606,13.64
217,2019,48607,13.64
218,2019,48608,13.64
219,2019,48609,13.64
220,2019,48706,13.64
221,2019,48710,13.64
222,2019,48814,3.5055000000000005
223,2019,48824,8.30025
224,2019,48843,3.5055000000000005
225,2019,48855,3.5055000000000005
226,2019,48858,11.60375
227,2019,49002,1.841
228,2019,49014,8.8855
229,2019,49024,1.841
230,2019,49048,1.841
231,2019,49068,5.358250000000001
232,2019,49079,1.916
233,2019,49201,8.744374999999998
234,2019,49203,8.744374999999998
235,2019,49270,7.315
236,2019,49301,37.61053125000001
237,2019,49307,3.8949999999999996
238,2019,49417,27.47
239,2019,49418,28.685499999999998
240,2019,49423,26.020000000000003
241,2019,49426,28.685499999999998
242,2019,49429,28.685499999999998
243,2019,49441,22.493333333333336
244,2019,49460,38.00716666666667
245,2019,49506,24.63
246,2019,49508,27.424125
247,2019,49512,38.00716666666667
248,2019,49525,38.00716666666667
249,2019,49534,38.00716666666667
250,2019,49544,38.00716666666667
251,2019,49548,27.424125
252,2019,49707,10.3945
253,2019,49713,0.0
254,2019,49829,42.808666666666674
255,2019,49855,12.595500000000001
