,CollectionDate,ZIPCODE,AnalyticalResultValue
209,2015,48021,0.21
210,2015,48026,0.1423125
211,2015,48030,0.097
212,2015,48038,0.15142857142857144
213,2015,48042,0.15333333333333332
214,2015,48047,0.105
215,2015,48060,0.1255
216,2015,48071,0.08
217,2015,48081,0.15250000000000002
218,2015,48108,0.18324999999999997
219,2015,48120,0.135
220,2015,48122,0.16
221,2015,48133,0.2275
222,2015,48135,0.17250000000000001
223,2015,48138,0.10500000000000001
224,2015,48141,0.17475000000000002
225,2015,48146,0.14
226,2015,48150,0.069
227,2015,48152,0.069
228,2015,48154,0.069
229,2015,48170,0.094
230,2015,48183,0.134
231,2015,48184,0.127
232,2015,48185,0.16612500000000002
233,2015,48195,0.17971428571428572
234,2015,48198,0.16250000000000003
235,2015,48201,0.12220833333333335
236,2015,48202,0.12220833333333335
237,2015,48203,0.12468750000000003
238,2015,48204,0.12220833333333335
239,2015,48205,0.12220833333333335
240,2015,48206,0.12220833333333335
241,2015,48207,0.12220833333333335
242,2015,48208,0.12220833333333335
243,2015,48209,0.12220833333333335
244,2015,48210,0.12220833333333335
245,2015,48211,0.12220833333333335
246,2015,48212,0.12706666666666672
247,2015,48213,0.12220833333333335
248,2015,48214,0.12220833333333335
249,2015,48215,0.12220833333333335
250,2015,48216,0.12220833333333335
251,2015,48217,0.12220833333333335
252,2015,48218,0.12220833333333335
253,2015,48219,0.12220833333333335
254,2015,48220,0.13571875000000003
255,2015,48221,0.12220833333333335
256,2015,48223,0.12220833333333335
257,2015,48224,0.12220833333333335
258,2015,48225,0.11431034482758622
259,2015,48226,0.12220833333333335
260,2015,48227,0.12220833333333335
261,2015,48228,0.12220833333333335
262,2015,48229,0.11939285714285716
263,2015,48230,0.11716129032258066
264,2015,48233,0.12220833333333335
265,2015,48234,0.12220833333333335
266,2015,48235,0.12220833333333335
267,2015,48236,0.12220833333333335
268,2015,48237,0.11896428571428573
269,2015,48238,0.12220833333333335
270,2015,48239,0.12939285714285717
271,2015,48240,0.12220833333333335
272,2015,48242,0.12220833333333335
273,2015,48243,0.12220833333333335
274,2015,48309,0.095
275,2015,48323,0.14833333333333334
276,2015,48326,0.12887500000000002
277,2015,48328,0.1275
278,2015,48335,0.1825
279,2015,48336,0.1825
280,2015,48341,0.1425
281,2015,48360,0.14250000000000002
282,2015,48375,0.1925
283,2015,48413,0.10298750000000001
284,2015,48445,0.10298750000000001
285,2015,48505,0.061000000000000006
286,2015,48519,0.155875
287,2015,48609,0.20083333333333334
288,2015,48706,0.16721428571428573
289,2015,48722,0.1965
290,2015,48817,0.3325
291,2015,48823,0.33375
292,2015,48840,0.3425
293,2015,48864,0.3425
294,2015,48867,0.38
295,2015,48901,0.19749999999999998
296,2015,49401,0.19624999999999998
297,2015,49417,0.16664285714285715
298,2015,49418,0.17099999999999999
299,2015,49422,0.1825
300,2015,49424,0.17375000000000002
301,2015,49441,0.18699999999999997
302,2015,49444,0.185
303,2015,49505,0.1925
304,2015,49684,0.23428571428571426
305,2015,49783,0.12016666666666666
306,2015,49805,1.0806666666666667
307,2015,49858,0.10717499999999999
308,2015,49901,1.0806666666666667
309,2015,49913,1.0806666666666667
310,2015,49917,1.0806666666666667
311,2015,49934,1.0806666666666667
312,2015,49942,1.0806666666666667
313,2015,49945,1.0806666666666667
314,2015,49950,1.0806666666666667
