,CollectionDate,ZIPCODE,AnalyticalResultValue
111,2019,48009,17.685
112,2019,48021,20.669999999999998
113,2019,48030,20.799999999999997
114,2019,48035,14.682500000000001
115,2019,48036,14.682500000000001
116,2019,48038,14.682500000000001
117,2019,48054,34.563
118,2019,48060,20.060125
119,2019,48066,17.240000000000002
120,2019,48067,24.607499999999998
121,2019,48072,13.355
122,2019,48073,24.607499999999998
123,2019,48074,20.0825
124,2019,48083,21.4
125,2019,48084,21.4
126,2019,48085,21.4
127,2019,48094,18.506999999999998
128,2019,48095,18.506999999999998
129,2019,48098,21.4
130,2019,48101,17.48
131,2019,48103,9.171400000000002
132,2019,48108,33.39150000000001
133,2019,48111,10.913
134,2019,48117,12.779
135,2019,48120,19.88975
136,2019,48124,19.88975
137,2019,48126,19.88975
138,2019,48128,19.88975
139,2019,48131,14.645
140,2019,48134,10.913
141,2019,48140,14.645
142,2019,48159,14.645
143,2019,48161,14.645
144,2019,48162,27.133499999999998
145,2019,48164,10.913
146,2019,48166,33.37775
147,2019,48170,21.743
148,2019,48174,10.913
149,2019,48176,33.39150000000001
150,2019,48178,19.6025
151,2019,48180,25.769750000000002
152,2019,48182,14.5825
153,2019,48183,15.000499999999999
154,2019,48192,27.688
155,2019,48193,21.518333333333334
156,2019,48195,15.55
157,2019,48197,20.310499999999998
158,2019,48198,20.310499999999998
159,2019,48201,23.4225
160,2019,48202,23.4225
161,2019,48203,23.76071428571429
162,2019,48204,23.4225
163,2019,48205,23.4225
164,2019,48206,23.4225
165,2019,48207,23.4225
166,2019,48209,23.4225
167,2019,48210,23.4225
168,2019,48211,23.4225
169,2019,48212,23.33142857142857
170,2019,48213,23.4225
171,2019,48214,23.4225
172,2019,48215,23.4225
173,2019,48216,23.4225
174,2019,48217,23.4225
175,2019,48219,23.4225
176,2019,48221,23.4225
177,2019,48223,23.4225
178,2019,48224,23.4225
179,2019,48226,23.4225
180,2019,48227,23.4225
181,2019,48228,23.4225
182,2019,48230,14.741999999999999
183,2019,48234,23.4225
184,2019,48235,23.4225
185,2019,48236,21.6864
186,2019,48238,23.4225
187,2019,48239,23.4225
188,2019,48243,23.4225
189,2019,48323,16.0
190,2019,48331,24.238333333333333
191,2019,48332,24.238333333333333
192,2019,48333,24.238333333333333
193,2019,48334,24.238333333333333
194,2019,48335,24.238333333333333
195,2019,48336,24.238333333333333
196,2019,48340,17.9225
197,2019,48341,17.9225
198,2019,48342,17.9225
199,2019,48343,17.9225
200,2019,48346,6.582999999999999
201,2019,48382,24.17
202,2019,48390,24.17
203,2019,48393,19.450888888888887
204,2019,48437,24.380000000000003
205,2019,48439,17.6
206,2019,48458,24.380000000000003
207,2019,48480,17.6
208,2019,48505,20.7281
209,2019,48506,20.7281
210,2019,48507,17.6
211,2019,48601,19.222499999999997
212,2019,48602,19.222499999999997
213,2019,48603,31.035500000000003
214,2019,48604,19.222499999999997
215,2019,48605,19.222499999999997
216,2019,48606,19.222499999999997
217,2019,48607,19.222499999999997
218,2019,48608,19.222499999999997
219,2019,48609,19.222499999999997
220,2019,48706,19.222499999999997
221,2019,48710,19.222499999999997
222,2019,48814,8.3855
223,2019,48824,11.6125
224,2019,48843,8.3855
225,2019,48855,8.3855
226,2019,48858,22.47875
227,2019,49002,3.727
228,2019,49014,18.433999999999997
229,2019,49024,3.727
230,2019,49048,3.727
231,2019,49068,9.836500000000001
232,2019,49079,2.705
233,2019,49201,15.723375000000003
234,2019,49203,15.723375000000003
235,2019,49270,14.645
236,2019,49301,50.643781249999996
237,2019,49307,4.9864999999999995
238,2019,49417,45.51
239,2019,49418,39.695
240,2019,49423,34.965
241,2019,49426,39.695
242,2019,49429,39.695
243,2019,49441,32.93
244,2019,49460,50.75966666666667
245,2019,49506,35.605000000000004
246,2019,49508,38.061875
247,2019,49512,50.75966666666667
248,2019,49525,50.75966666666667
249,2019,49534,50.75966666666667
250,2019,49544,50.75966666666667
251,2019,49548,38.061875
252,2019,49707,13.302
253,2019,49713,0.0
254,2019,49829,49.88041666666666
255,2019,49855,14.1405
