,CollectionDate,ZIPCODE,AnalyticalResultValue
0,2018,48035,22.531666666666666
1,2018,48036,22.531666666666666
2,2018,48038,22.531666666666666
3,2018,48047,20.962500000000002
4,2018,48066,19.94
5,2018,48080,12.166666666666666
6,2018,48083,21.71666666666667
7,2018,48084,21.71666666666667
8,2018,48085,21.71666666666667
9,2018,48094,25.3365
10,2018,48095,25.3365
11,2018,48098,21.71666666666667
12,2018,48101,22.563333333333333
13,2018,48103,7.311333333333334
14,2018,48108,17.871
15,2018,48111,12.345333333333334
16,2018,48117,21.084166666666665
17,2018,48131,29.822999999999997
18,2018,48134,12.345333333333334
19,2018,48135,16.71175
20,2018,48140,29.822999999999997
21,2018,48159,29.822999999999997
22,2018,48161,29.822999999999997
23,2018,48162,29.822999999999997
24,2018,48164,12.345333333333334
25,2018,48170,21.60366666666667
26,2018,48174,12.345333333333334
27,2018,48176,17.871
28,2018,48178,18.975
29,2018,48180,19.860249999999997
30,2018,48182,22.335000000000004
31,2018,48183,18.999666666666666
32,2018,48184,20.422250000000002
33,2018,48195,14.856666666666667
34,2018,48197,21.793
35,2018,48198,21.793
36,2018,48220,17.30825
37,2018,48225,12.166666666666666
38,2018,48239,11.719999999999999
39,2018,48310,21.442500000000003
40,2018,48312,21.442500000000003
41,2018,48313,21.442500000000003
42,2018,48314,21.442500000000003
43,2018,48317,19.709999999999997
44,2018,48327,11.719999999999999
45,2018,48328,11.719999999999999
46,2018,48331,26.86
47,2018,48332,26.86
48,2018,48333,26.86
49,2018,48334,26.86
50,2018,48335,26.86
51,2018,48336,26.86
52,2018,48420,13.8375
53,2018,48423,13.8375
54,2018,48433,13.8375
55,2018,48437,16.744500000000002
56,2018,48439,13.8375
57,2018,48457,13.8375
58,2018,48458,14.8065
59,2018,48473,13.8375
60,2018,48504,13.8375
61,2018,48505,23.053722222222223
62,2018,48506,25.68692857142857
63,2018,48507,13.8375
64,2018,48509,22.833333333333332
65,2018,48519,22.833333333333332
66,2018,48529,22.833333333333332
67,2018,48532,13.8375
68,2018,48601,35.32083333333333
69,2018,48602,35.32083333333333
70,2018,48603,35.856125
71,2018,48604,35.32083333333333
72,2018,48605,35.32083333333333
73,2018,48606,35.32083333333333
74,2018,48607,35.32083333333333
75,2018,48608,35.32083333333333
76,2018,48609,36.822849999999995
77,2018,48623,39.075875
78,2018,48636,39.075875
79,2018,48706,35.32083333333333
80,2018,48708,25.42875
81,2018,48710,35.32083333333333
82,2018,48806,4.474
83,2018,48821,2.9450000000000003
84,2018,48837,11.33125
85,2018,48906,2.9450000000000003
86,2018,48917,2.9450000000000003
87,2018,49014,24.862000000000002
88,2018,49036,18.1085
89,2018,49037,20.894250000000003
90,2018,49201,17.230374999999995
91,2018,49203,17.230374999999995
92,2018,49232,7.516
93,2018,49270,29.822999999999997
94,2018,49307,6.5355
95,2018,49315,47.20249999999999
96,2018,49316,47.20249999999999
97,2018,49321,14.93525
98,2018,49341,14.93525
99,2018,49348,47.20249999999999
100,2018,49418,47.20249999999999
101,2018,49441,29.935000000000002
102,2018,49506,35.775
103,2018,49508,47.20249999999999
104,2018,49512,47.20249999999999
105,2018,49519,47.20249999999999
106,2018,49525,14.93525
107,2018,49544,14.93525
108,2018,49548,47.20249999999999
109,2018,49670,26.526
110,2018,49946,22.885624999999997
