,CollectionDate,ZIPCODE,AnalyticalResultValue
221,2015,48021,93.25
222,2015,48026,102.4
223,2015,48030,107.0
224,2015,48038,102.375
225,2015,48042,99.7
226,2015,48047,97.55
227,2015,48060,95.1895
228,2015,48081,103.5875
229,2015,48094,97.4
230,2015,48095,97.4
231,2015,48108,104.68287500000002
232,2015,48120,104.75
233,2015,48122,105.0
234,2015,48133,186.625
235,2015,48135,108.33333333333333
236,2015,48138,102.25
237,2015,48141,95.65675
238,2015,48146,106.15714285714286
239,2015,48150,97.7175
240,2015,48152,97.7175
241,2015,48154,97.7175
242,2015,48170,96.71600000000001
243,2015,48178,344.6666666666667
244,2015,48183,102.6
245,2015,48184,96.423
246,2015,48185,102.544
247,2015,48195,106.33333333333333
248,2015,48198,103.25
249,2015,48201,107.20833333333333
250,2015,48202,107.20833333333333
251,2015,48203,106.8625
252,2015,48204,107.20833333333333
253,2015,48205,107.20833333333333
254,2015,48206,107.20833333333333
255,2015,48207,107.20833333333333
256,2015,48208,107.20833333333333
257,2015,48209,107.20833333333333
258,2015,48210,107.20833333333333
259,2015,48211,107.20833333333333
260,2015,48212,106.28666666666666
261,2015,48213,107.20833333333333
262,2015,48214,107.20833333333333
263,2015,48215,107.20833333333333
264,2015,48216,107.20833333333333
265,2015,48217,107.20833333333333
266,2015,48218,107.20833333333333
267,2015,48219,107.20833333333333
268,2015,48220,105.5875
269,2015,48221,107.20833333333333
270,2015,48223,107.20833333333333
271,2015,48224,107.20833333333333
272,2015,48225,106.79310344827586
273,2015,48226,107.20833333333333
274,2015,48227,107.20833333333333
275,2015,48228,107.20833333333333
276,2015,48229,105.89285714285714
277,2015,48230,105.56875
278,2015,48233,107.20833333333333
279,2015,48234,107.20833333333333
280,2015,48235,107.20833333333333
281,2015,48236,107.20833333333333
282,2015,48237,106.68928571428572
283,2015,48238,107.20833333333333
284,2015,48239,108.73333333333333
285,2015,48240,107.20833333333333
286,2015,48242,107.20833333333333
287,2015,48243,107.20833333333333
288,2015,48309,94.89999999999999
289,2015,48315,97.4
290,2015,48323,101.58333333333333
291,2015,48326,100.7875
292,2015,48328,94.0
293,2015,48335,98.5
294,2015,48336,226.62499999999997
295,2015,48341,92.25
296,2015,48360,94.0
297,2015,48375,96.75
298,2015,48413,107.96687499999999
299,2015,48445,107.96687499999999
300,2015,48462,484.17574999999994
301,2015,48505,1065.0
302,2015,48519,104.5
303,2015,48609,102.84183333333334
304,2015,48706,99.29692857142858
305,2015,48722,97.95949999999999
306,2015,48817,204.24399999999997
307,2015,48823,436.15000000000003
308,2015,48824,253.22625
309,2015,48840,463.20000000000005
310,2015,48846,109.25
311,2015,48864,463.20000000000005
312,2015,48867,221.5
313,2015,48901,166.25
314,2015,49014,132.9725
315,2015,49037,132.9725
316,2015,49091,67.63333333333334
317,2015,49128,321.93949999999995
318,2015,49307,128.0
319,2015,49401,120.0
320,2015,49417,131.30714285714285
321,2015,49418,128.0865
322,2015,49422,120.29
323,2015,49424,121.64325
324,2015,49441,123.03271428571429
325,2015,49444,130.25
326,2015,49505,125.0
327,2015,49684,111.35714285714286
328,2015,49783,25.076666666666668
329,2015,49805,56.2615
330,2015,49858,102.52387499999999
331,2015,49901,56.2615
332,2015,49913,56.2615
333,2015,49917,56.2615
334,2015,49934,56.2615
335,2015,49942,56.2615
336,2015,49945,56.2615
337,2015,49950,56.2615
