,CollectionDate,ZIPCODE,AnalyticalResultValue
0,2018,48035,7.631666666666668
1,2018,48036,7.631666666666668
2,2018,48038,7.631666666666668
3,2018,48047,6.2125
4,2018,48066,7.14
5,2018,48080,4.533333333333334
6,2018,48083,7.066666666666666
7,2018,48084,7.066666666666666
8,2018,48085,7.066666666666666
9,2018,48094,8.7465
10,2018,48095,8.7465
11,2018,48098,7.066666666666666
12,2018,48101,7.096666666666667
13,2018,48103,1.7167777777777777
14,2018,48108,7.21
15,2018,48111,3.9739999999999998
16,2018,48117,7.822666666666666
17,2018,48131,11.671333333333331
18,2018,48134,3.9739999999999998
19,2018,48135,5.26175
20,2018,48140,11.671333333333331
21,2018,48159,11.671333333333331
22,2018,48161,11.671333333333331
23,2018,48162,11.671333333333331
24,2018,48164,3.9739999999999998
25,2018,48170,8.376333333333333
26,2018,48174,3.9739999999999998
27,2018,48176,7.21
28,2018,48178,12.2
29,2018,48180,7.194750000000001
30,2018,48182,10.679166666666667
31,2018,48183,6.686333333333333
32,2018,48184,7.3755
33,2018,48195,7.426666666666667
34,2018,48197,6.827999999999999
35,2018,48198,6.827999999999999
36,2018,48220,6.46825
37,2018,48225,4.533333333333334
38,2018,48239,9.39
39,2018,48310,7.1937500000000005
40,2018,48312,7.1937500000000005
41,2018,48313,7.1937500000000005
42,2018,48314,7.1937500000000005
43,2018,48317,7.28525
44,2018,48327,9.39
45,2018,48328,9.39
46,2018,48331,10.11
47,2018,48332,10.11
48,2018,48333,10.11
49,2018,48334,10.11
50,2018,48335,10.11
51,2018,48336,10.11
52,2018,48420,5.5125
53,2018,48423,5.5125
54,2018,48433,5.5125
55,2018,48437,3.6095000000000006
56,2018,48439,5.5125
57,2018,48457,5.5125
58,2018,48458,4.878166666666667
59,2018,48473,5.5125
60,2018,48504,5.5125
61,2018,48505,7.9863888888888885
62,2018,48506,8.693214285714287
63,2018,48507,5.5125
64,2018,48509,7.1000000000000005
65,2018,48519,7.1000000000000005
66,2018,48529,7.1000000000000005
67,2018,48532,5.5125
68,2018,48601,8.070833333333335
69,2018,48602,8.070833333333335
70,2018,48603,7.861625000000001
71,2018,48604,8.070833333333335
72,2018,48605,8.070833333333335
73,2018,48606,8.070833333333335
74,2018,48607,8.070833333333335
75,2018,48608,8.070833333333335
76,2018,48609,8.8905
77,2018,48623,10.120000000000001
78,2018,48636,10.120000000000001
79,2018,48706,8.070833333333335
80,2018,48708,4.98125
81,2018,48710,8.070833333333335
82,2018,48806,4.129
83,2018,48821,0.4325
84,2018,48837,5.737500000000001
85,2018,48906,0.4325
86,2018,48917,0.4325
87,2018,49014,17.628500000000003
88,2018,49036,8.011
89,2018,49037,16.477
90,2018,49201,14.738624999999999
91,2018,49203,14.738624999999999
92,2018,49232,5.54325
93,2018,49270,11.671333333333331
94,2018,49307,1.0755
95,2018,49315,14.991999999999999
96,2018,49316,14.991999999999999
97,2018,49321,10.30525
98,2018,49341,10.30525
99,2018,49348,14.991999999999999
100,2018,49418,14.991999999999999
101,2018,49441,11.135
102,2018,49506,13.675
103,2018,49508,14.991999999999999
104,2018,49512,14.991999999999999
105,2018,49519,14.991999999999999
106,2018,49525,10.30525
107,2018,49544,10.30525
108,2018,49548,14.991999999999999
109,2018,49670,10.3245
110,2018,49946,2.7146250000000003
