,CollectionDate,ZIPCODE,AnalyticalResultValue
0,2013,48045,0.3175
1,2013,48047,0.27666666666666667
2,2013,48089,0.312
3,2013,48093,0.312
4,2013,48098,0.425
5,2013,48101,0.34
6,2013,48103,0.27
7,2013,48116,0.2
8,2013,48117,0.26732
9,2013,48125,0.255
10,2013,48131,0.26732
11,2013,48134,0.2006666666666667
12,2013,48140,0.26732
13,2013,48145,0.26732
14,2013,48159,0.26732
15,2013,48161,0.26732
16,2013,48162,0.26732
17,2013,48164,0.2333333333333333
18,2013,48166,0.2006666666666667
19,2013,48168,0.41916666666666663
20,2013,48179,0.2006666666666667
21,2013,48180,0.32
22,2013,48183,0.35000000000000003
23,2013,48188,0.23266666666666666
24,2013,48236,0.2
25,2013,48314,0.26666666666666666
26,2013,48327,0.30000000000000004
27,2013,48328,0.30000000000000004
28,2013,48329,0.30000000000000004
29,2013,48336,0.2
30,2013,48346,0.44333333333333336
31,2013,48439,0.405
32,2013,48507,0.405
33,2013,48532,0.3125
34,2013,48601,0.5125000000000001
35,2013,48602,0.30233333333333334
36,2013,48603,0.30233333333333334
37,2013,48604,0.30233333333333334
38,2013,48638,0.30233333333333334
39,2013,48641,0.445
40,2013,48858,0.375
41,2013,49002,0.22600000000000003
42,2013,49022,0.2
43,2013,49085,0.25
44,2013,49201,0.3305
45,2013,49202,0.3305
46,2013,49203,0.3305
47,2013,49204,0.3305
48,2013,49221,0.3
49,2013,49270,0.26732
50,2013,49315,0.2827857142857143
51,2013,49316,0.2827857142857143
52,2013,49348,0.2827857142857143
53,2013,49423,0.37555555555555553
54,2013,49428,0.4375
55,2013,49441,0.47
56,2013,49442,0.2965
57,2013,49445,0.2965
58,2013,49457,0.2965
59,2013,49461,0.2965
60,2013,49506,0.3833333333333333
61,2013,49508,0.2827857142857143
62,2013,49509,0.3375
63,2013,49512,0.2827857142857143
64,2013,49525,0.4666666666666666
65,2013,49548,0.2827857142857143
66,2013,49784,0.39292857142857146
67,2013,49788,0.39292857142857146
68,2013,49829,0.2625
